gene_name,Control-1 Day 3 Rep 1,Control-1 Day 3 Rep 2,Control-1 Day 5 Rep 1,Control-1 Day 5 Rep 2,FSHD2-1 Day 3 Rep 1,FSHD2-1 Day 3 Rep 2,FSHD2-1 Day 5 Rep 1,FSHD2-1 Day 5 Rep 2
RIN2,982.9999,1260.99044,573.1544,584.96396,1044.82485,925.64501,671.24497,716.05602
RPL12P12,0.0,1.28773,1.11566,1.21919,1.09429,2.19791,1.09825,1.0913
NAA20,1399.00099,1671.9995,1341.99982,1321.00003,1585.00046,1450.9999799999998,1326.9999999999998,1446.00044
CRNKL1,424.00038685,502.000268217,436.0,366.999796965,505.000275435,483.999950748,438.999575832,450.0
CFAP61,18.0,13.000008,20.999999000000003,25.9999769,23.999997999999994,28.999972,28.9999886,28.000043
AL035454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049648.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL17P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121721.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL690P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL161658.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALGAPA2,35.0,56.0369,40.0,46.000045,64.000053,81.99999,94.00006,98.00005
EIF4E2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLPHP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL607P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS11P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121759.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL24P2,16.7068,3.14615,14.7387,22.0649,19.9358,22.8424,11.4868,32.2873
KIZ,271.999968,282.99996,251.99960843,250.99957,392.00033,335.99958000000004,279.0003948871094,274.0000284
RNA5SP477,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
AL121759.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIZ-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15AP1,0.0,1.09037,0.0,0.0,0.0,0.0,0.0,1.07933
ZNF877P,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AL117332.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRN2,1428.0,1566.0,1211.0,1033.0,1790.0,1538.0,1165.0,1254.0
NKX2-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158013.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133325.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133325.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM3P1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX2-2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133325.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121590.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
SLC25A6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL41P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109807.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035258.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049737.1,1.03591,1.02134,1.02965,0.0,0.0,0.0,1.02763,0.0
AL121912.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133464.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121722.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00048
FOXA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LNCNEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5AP4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049651.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049651.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSTR4,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
THBD,2380.0,2562.0,1233.0,1226.0,2381.0,2608.0,1303.0,1302.0
AL118508.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD93,0.0,1.00515,0.0,0.0,1.00169,1.01166,0.0,0.0
LINC00656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL118508.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL118508.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390037.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL096677.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXT1,341.0,374.0,215.0,236.0,380.0,390.0,273.0,263.0
LINC01431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZF1,423.00006,483.9995310000001,315.99976,326.9997217248,481.9998722,516.99993,349.99968087573103,441.99987
NAPB,205.98496796570004,247.1765,160.82305999999997,167.30286075387002,187.0901812632,176.90076,151.2027471356,166.42616
RNA5SP479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTL1,1.95089,1.03423,5.63058,3.94002,1.24047,4.24684,2.36434,6.77747
CST11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109954.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST12P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109954.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109954.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST13P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST9LP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST9L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST9LP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST3,3754.99539,4141.00393,3013.99774,3158.0012,3423.9963,2893.00442,2239.00492,2614.00287
AL121894.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121894.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121894.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591074.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CST5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133466.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGTLC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121L3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL110503.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-23P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158090.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDHP53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNDIG1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
AL157413.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049594.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035661.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST7,8.0,13.0,20.0,23.0,5.0,3.0,8.0,8.0
APMAP,1563.0023,1932.0021,1198.0024,1244.0,1596.9953,1466.0043,1207.9972,1296.0
RNU6-1257P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSS1,1.28694,1.38093,1.18157,3.41698,2.52408,4.18182,3.04868,4.07949
AL080312.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSX1,1.0,0.0,0.0,0.0,0.0,1.01636,1.0,1.00534
AL080312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035252.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD6,640.999954829,762.0003740000001,496.0004403299999,516.0004767201,967.0001302000002,816.0001610488201,580.99963,846.0003800000001
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035252.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121772.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYGB,1086.99786,1233.00056,652.99982,649.0,1752.0,1618.0,1216.0,1257.99641
AL121772.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121772.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD12,356.00046,545.00004,240.99968,271.99986,355.99968,206.99974,129.00016,224.999655
PPIAP2,1.00654,2.01585,0.0,1.007,3.02231,1.00571,1.00569,2.00877
GINS1,163.00037,157.801,38.4038,53.51828,165.78406,163.492,77.0168,80.18491999999999
NINL,77.99999,84.0,86.00000839999998,100.99997,102.99998,124.99996,116.00004,110.00006
RNU6ATAC17P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANP,229.828,293.0,249.98,233.484,244.0,220.785,286.0,245.821
ZNF337-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL594P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED28P7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZNF337,182.00031,170.0,221.0002,203.99961,190.9996,177.0,230.9998,236.9998
AL031673.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390198.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VN1R108P,5.0,6.0,9.0,9.0,3.0,6.0,10.0,10.0
FAM182B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00308261
AL390198.2,16.9231,7.41772,13.1149,12.0796,29.9593,11.4472,6.02259,12.8976
BSNDP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996917
CFTRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL078587.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL450124.1,3.89739,17.5543,5.88505,11.6316,1.95086,15.5528,15.8985,9.82467
FAM182A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOR1P1,0.0,1.02564,0.0,0.0,0.0,0.0,0.0,0.0
AL391119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR663AHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121904.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR663A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG1CP,127.7819,105.30943,107.17732,77.77601,226.20979,248.82832,153.96089999999998,167.42264
FRG1DP,7.99983,13.2216,4.60907,1.70143,5.98544,9.69361,11.8996,0.0
RF00002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCMTD1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FRG2EP,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
RARRES2P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGGF1P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L35,1.06121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG1EP,8.34218,0.0,0.0,16.3012,17.0182,5.8505,3.31106,16.2598
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFTRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC27P3,0.0,1.03973,1.0512,1.0402,0.0,0.0,0.0,0.0
RNA5SP532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L37,2.0,5.0,2.13069,3.0,2.0,4.0,1.0,2.0
CFTRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM242A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRG1BP,22.5881,22.7388,17.436,33.6476,76.5984,80.7798,45.4626,52.5751
MLLT10P1,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
RF00002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018688.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ANKRD20A21P,0.0,0.0,0.0,0.0,1.24164,0.0,0.0,0.0
RF00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKKL1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121723.1,0.0,0.0,0.0,0.0,1.03747,0.0,0.0,1.04178
DEFB116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL31P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAUS6P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DEFB121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DEFB123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REM1,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
LINC00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM13,4022.770635,4330.101166255099,2708.150899752,2764.7386491484,4500.068961103951,4048.329891,3003.710990020389,3290.063384987051
AL110115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCTS2P,11.2863,0.0,11.6094,9.35493,31.7178,0.0,17.7084,12.5738
HM13-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM13-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL110115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-384P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID1,1585.9995,1316.9987,184.0003,150.99988,1463.9987,1800.001,156.0,156.9999
MIR3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX4I2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BCL2L1,1570.99672,1899.99982,1419.0012800000002,1567.0038000000002,1235.0002500000005,979.00028,1173.9978799999997,1356.0035000000005
AL117381.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABALON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPX2,628.0002000000001,766.0735999999999,213.0627,163.00029999999998,797.0349,672.3112,291.0663,330.01559999999995
AL160175.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK2,4.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0
FOXS1,26.0,28.0,32.0,33.0,59.0,67.0,107.0,128.0
DUSP15,4.0,3.000004,1.0,2.0,0.0,0.0,0.0,0.0
TTLL9,0.0,2.06278,2.04665,1.05998,5.18844,2.07556,2.1378,4.1477
RNU1-94P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDRG1,522.0,645.0,523.0,528.0,557.0,526.0,562.0,635.996
XKR7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
AL031658.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCM2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL031658.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TM9SF4,938.00075,1128.00003,894.99955,784.0,1292.9985399999998,1149.00497,1068.00059,1112.00438
AL049539.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSL24D1P6,1.0,4.0,1.0,4.0286,2.0,5.0,2.0,8.0
TSPY26P,21.624,14.8641,30.0314,12.9868,26.5127,30.16,12.1749,33.0744
PLAGL2,105.0,86.0,82.0,77.0,152.0,78.0,91.0,129.0
POFUT1,1084.43387,1122.3593500000002,835.3921,856.6600799999999,1199.62927,1240.10828,979.19155,1113.74494
MIR1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF3B,306.098,373.048,279.0,284.048,303.348,297.121,259.423,275.468
AL121583.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASXL1,182.32734200000004,237.3472402193,163.3275032051,177.48645302352497,235.651324781,155.42749890000002,148.27608,202.002739
NOL4L,93.0,108.99991,79.000026,77.18037,201.99955,170.0,200.00049,162.00046
AL034550.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL034550.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133343.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL4L-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133343.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf203,0.0,1.1668,0.0,0.0,0.0,0.0,0.0,1.11432
FO393400.1,19.4208,13.8478,9.3231,11.7019,16.586,20.112846,12.8161,12.4715
BAK1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD7,351.12318,487.12487,332.93537999999995,310.92308,547.2945000000001,390.6826390000001,265.1958,405.91739
DNMT3B,15.0000124,10.000003,23.0,24.00003,21.0,18.99995102,20.00001275,26.0
MAPRE1,3101.0,3120.0,2888.0,2562.99,2757.99,2914.0,2307.99,2519.0
AL035071.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035071.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB8,5.000002,5.0,1.0,3.999997,0.0,2.0,1.0,0.0
SUN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BPIFB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUDPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
BPIFA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121901.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL12P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB1,0.0,0.0,4.25148,0.0,3.88774,3.09036,4.04688,3.11234
BPIFB5P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB9P,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
CDK5RAP1,543.00008,633.2168699999999,458.00005,449.0262209,610.5501201664318,549.1203099999999,488.00048,536.777904724
SNTA1,35.0,23.0,59.0,50.0,44.0,59.0,43.0,71.0
CBFA2T2,91.04027,100.75798,124.080887,86.04539999999999,120.56265,155.04768,169.08809,153.27239
AL121906.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NECAB3,299.00045797,479.99941,472.00032,503.99966,979.00006943,463.0001900000001,410.0002561600001,722.8428399999999
C20orf144,0.0,4.22418,1.28676,4.44115,0.0,5.67097,2.15899,4.60498
ACTL10,2.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0
AL121906.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2F1,41.0,71.0,14.0,21.0,61.0,36.0,17.0,36.0
PXMP4,224.5324,269.4319,188.3594,224.974,286.0777,279.3561,253.3513,278.4945
AL050349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF341,51.39703,82.55190999999999,44.377590000000005,63.18058,68.25671,60.83045,73.21385,80.22127
RPL31P2,0.0,0.0,1.39296,0.0,0.0,1.32656,0.0,1.29677
ZNF341-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4B,11.0,27.0,32.0,29.0,23.0,39.9204,22.0,29.0
TPM3P2,0.0,0.0,0.0,0.0,0.0,1.00103,0.0,0.0
PIGPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALY-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALY,2176.00041,2841.00329,2247.99907,2248.9997100000005,2709.00309,1294.9996099999998,1059.00004,2162.0
AL031668.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF2S2,1817.0,2212.83,1149.4,1128.98,2053.99,1618.96,1348.0,1528.86
RPS2P1,0.0,0.0,0.0,1.02014,0.0,0.0,0.0,0.0
ASIP,3.0,2.0,3.0,0.0,2.0,5.0,2.0,5.0
XPOTP1,3.33442,0.0,0.0,2.17761,0.0,0.0,1.10677,1.07146
AL035458.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL035458.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13022
AHCY,2260.0049200000003,2198.99723,2275.99932,2378.00025,2843.00334,3027.00092,2534.00354,2936.9955199999995
AL356299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356299.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITCH,694.9988000000001,743.0845002531039,543.52016,652.9762000000001,765.0993,736.48895,696.72517490274,853.0191799999999
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42P1,0.0,0.0,0.0,0.0,0.0,1.02211,1.02184,1.01998
ITCH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITCH-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR644A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLRB1,1768.99763,1575.00148,1721.00082,1507.00264,1769.00092,1738.00283,1556.00031,1797.99896
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP1LC3A,519.9996,668.9996,812.99979,913.9996,838.9996600000001,660.9996100000001,923.00024,1089.00267
PIGU,439.00012,547.9996299999999,455.99991,415.99951,538.0004700000001,563.0002399999998,418.00004,483.99961
AL118520.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA6,151.2834,137.41368114,180.61873000000003,148.9996,190.06755773,255.14713000000003,187.5432,244.14603
TP53INP2,703.0005,765.0004,1126.99962,1212.9972,1253.00112,1074.0000899999998,1103.0047,1413.005
HMGB3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGT7,72.0,129.99957,95.99998,104.0,149.00045,146.00032,79.000028,91.99998
ACSS2,381.99951884,384.0656637,587.9994600000001,559.9996124823999,606.04568,610.0755400868736,726.0183284102845,827.13412
GSS,1280.5797500000003,1519.4865607023169,1302.1385897428804,1150.42739069507,1549.7163965999996,1523.162930242568,1336.58958,1438.7839545000002
MYH7B,211.814270286151,195.448230089418,366.03597,394.48283104962,450.22776,493.019050477536,523.362670795684,554.8493060112265
MIR499A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR499B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPC4AP,1875.998,2217.996,1540.003,1568.0,2382.004,1499.002,1336.997,2032.002
RNU6-407P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDEM2,504.0,540.0,374.0,334.0002,459.9997,472.0,425.0,388.0
RF00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROCR,59.01572,73.05254,13.000001,15.0,99.60496,97.030623,47.25303,60.03152
AL356652.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
