gene_name,TC_M_43_1,TC_M_43_2,TC_F_21_1,ATC_M_43_2,ATC_M_43_1,ATC_F_21_3,ATC_F_21_4,ATC_F_21_1,ATC_F_21_2
RPL18A,14908.22,14498.79,12781.16,22688.57,18889.5,18724.19,19205.93,17542.62,16283.41
SLC5A5,52.0,79.0,57.0,81.0,74.0,155.0,130.0,114.0,117.0
KCNN1,0.0,0.0,0.0,21.0,12.0,17.0,17.0,33.0,16.0
ARRDC2,3699.0,3555.0,3503.0,1189.0,970.0,1093.0,1144.0,1107.0,1031.0
PIK3R2,456.0,412.24,330.28,606.46,512.02,504.62,700.57,790.22,680.75
RAB3A,97.0,88.0,64.0,36.0,20.0,17.0,35.0,23.0,14.0
PDE4C,0.75,0.0,0.0,0.08,2.0,6.0,6.0,11.0,3.0
ISYNA1,547.0,503.0,383.0,416.0,338.0,266.0,310.0,292.0,254.0
ELL,979.0,888.0,623.0,1207.0,1076.0,1201.0,1212.0,1135.0,1075.0
CRTC1,767.0,792.0,838.0,334.0,258.0,317.0,361.0,351.0,327.0
COMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UPK1A,4.0,6.0,0.0,14.0,23.0,14.0,13.0,9.0,4.0
COPE,1268.99,1283.98,1043.99,2594.99,2263.99,2009.99,2071.94,2008.99,1823.28
DDX49,420.0,424.0,434.0,834.0,708.0,1173.0,1175.0,1076.0,999.0
ETV2,3.0,6.0,0.0,21.0,17.0,35.0,36.0,10.0,23.0
ATP4A,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
ARMC6,223.0,236.0,289.0,512.0,412.0,571.0,571.0,509.0,519.0
TMEM147,260.0,235.0,194.0,978.0,924.0,839.0,808.0,742.0,712.0
GAPDHS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ELOCP28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG,0.0,4.0,1.0,22.0,18.0,7.0,6.0,5.0,2.0
TMEM59L,1.0,4.0,5.0,10.0,16.0,28.0,41.0,35.0,42.0
HAMP,11.0,14.0,7.0,21.0,37.0,22.0,36.0,34.0,24.0
USF2,2504.0,2372.0,2547.0,3609.0,3100.0,3856.0,3977.0,3564.0,3532.0
LSR,774.0,771.0,487.0,999.0,836.0,540.0,582.0,505.0,475.0
KXD1,819.0,843.0,828.0,2000.0,1656.0,2170.0,2219.0,2026.0,1890.0
FKBP8,2600.0,2545.0,2111.0,5203.0,4239.0,4713.0,4812.0,4406.0,4063.0
SUGP1,546.0,495.0,535.0,849.0,628.0,922.0,895.0,864.0,812.0
HPN,5.0,1.0,1.0,6.0,7.0,7.0,6.0,10.0,8.0
ZNF14,527.0,561.0,692.0,349.0,313.0,422.0,464.0,389.0,385.0
SCN1B,55.0,84.0,31.0,90.0,65.0,145.0,158.0,131.0,142.0
PBX4,244.0,308.0,294.0,666.0,610.0,310.0,351.0,329.0,307.0
ERF,859.65,875.0,977.25,1245.55,936.58,1405.2,1501.63,1325.05,1353.4
GSK3A,524.9,552.0,398.39,1075.44,888.17,1172.7,1136.13,1096.66,1005.87
ATP13A1,1469.0,1405.0,1389.0,1915.0,1662.0,1575.0,1591.0,1497.0,1361.0
ZNF574,617.0,612.0,471.0,469.0,398.0,503.0,485.0,476.0,424.0
GRIK5,16.0,14.0,15.0,39.0,32.0,111.0,126.0,111.0,90.0
SIPA1L3,946.0,1053.0,968.0,815.0,670.0,813.0,760.0,736.0,750.0
ZNF85,51.0,62.0,69.0,359.0,357.0,419.0,504.69,486.0,386.02
ETHE1,206.0,174.0,137.0,1400.0,1169.0,1197.0,1124.0,1135.0,971.0
CADM4,6.0,3.0,8.0,8.0,8.0,13.0,21.0,8.0,10.0
SMG9,599.0,563.0,622.0,1505.0,1336.0,1435.0,1571.0,1459.0,1333.0
AVL9,1202.0,1222.0,1257.0,2325.0,1927.0,2280.0,2406.0,2272.0,2207.0
RUNDC3B,8.0,2.0,8.0,30.0,24.0,40.0,63.0,45.0,31.0
CFAP69,1.0,4.0,3.0,9.0,5.0,10.0,8.0,7.0,10.0
GTPBP10,308.0,307.0,408.0,837.0,770.98,1321.0,1403.69,1301.0,1174.47
RASA4,1346.19,1314.35,1816.35,1558.6,1404.2,2114.84,2240.59,1927.4,1891.31
CDK6,3062.0,2885.0,5075.0,18304.0,15537.0,21075.0,22560.0,20418.0,18937.0
PMPCB,1160.0,1251.0,1335.0,2069.0,1862.0,1841.0,1868.0,1841.0,1705.0
DNAJC2,757.0,733.0,732.0,915.0,742.0,952.0,1056.0,979.0,895.0
TFPI2,0.0,0.0,0.0,7.0,6.0,3.0,3.0,1.0,3.0
BET1,106.0,111.0,139.0,426.0,355.0,305.0,360.0,329.0,282.0
NAMPT,1695.13,1693.91,1494.14,26318.66,22823.09,20259.33,21788.49,20179.17,18333.74
TWISTNB,483.0,484.0,455.0,730.0,677.0,875.0,857.0,852.0,703.0
PIK3CG,1278.0,1090.0,972.0,1106.0,883.0,636.0,627.0,573.0,455.0
PON3,0.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,2.0
PON2,50.0,64.0,86.0,70.0,67.0,77.0,92.0,65.0,79.0
ITGB8,8.0,8.0,5.0,0.0,0.0,1.0,3.0,0.0,8.0
HBP1,2376.0,2267.0,2448.0,1366.0,1191.0,1000.0,1060.0,982.0,921.0
DUS4L,125.0,108.0,149.0,315.0,295.0,373.0,366.0,338.0,335.0
SP4,1438.0,1415.0,1402.0,1358.0,1145.0,1364.0,1508.0,1329.0,1166.0
WDR91,760.0,763.0,735.0,706.0,598.0,728.0,861.0,792.0,671.0
DNAH11,3.0,6.0,6.0,2.0,4.0,50.0,48.0,40.0,47.0
CBLL1,1002.0,948.0,802.0,1383.0,1188.0,1232.0,1293.0,1188.0,1093.0
DLX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTPN,3073.83,2830.3,2489.97,5506.57,4788.19,4778.09,5026.93,4639.28,4230.67
STEAP1B,2.0,0.0,3.0,6.2,0.0,4.1,0.0,2.1,0.0
PTN,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,2.0
MPP6,655.0,719.0,727.0,615.0,503.0,661.0,719.0,645.0,593.0
GSDME,0.0,0.0,10.0,490.0,454.0,537.0,557.0,534.0,438.0
ATP6V0A4,0.0,0.0,0.0,23.0,17.0,3.0,4.0,2.0,3.0
ZC3HAV1,8392.0,8386.0,8263.0,7632.0,6477.0,5164.0,5506.0,4930.0,4832.0
TTC26,29.0,39.0,22.0,216.0,157.0,246.0,212.0,240.0,212.0
OGDH,2635.0,2569.0,1378.0,3078.0,2713.0,3237.0,3305.0,3217.0,2780.0
NPVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAP1,268.0,316.0,152.0,595.0,411.41,270.0,265.73,225.14,205.73
TFEC,9.0,5.0,10.0,3.0,3.0,4.0,4.0,3.0,1.0
H2AFV,2981.5,2838.0,2437.0,3078.1,2767.29,3220.61,3477.38,3256.82,2827.61
CAV2,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
CAV1,1.0,2.0,5.0,11.0,16.0,27.0,48.0,34.0,35.0
MET,0.0,1.0,2.0,142.0,116.0,78.0,93.0,72.0,69.0
RNF32,18.0,8.0,0.0,28.0,32.0,39.0,44.0,39.0,39.0
LMBR1,931.0,1036.0,1058.0,1945.0,1620.0,1563.0,1794.0,1600.0,1434.0
NHP2P1,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
WNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXA1,25.0,11.0,10.0,19.0,11.0,17.0,16.0,19.0,17.0
DNAJB6,3179.09,3254.02,2701.92,3152.92,2564.88,2657.94,2854.41,2638.45,2530.69
HOXA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXA3,1.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,2.0
LFNG,1524.0,1697.0,1487.0,742.0,590.0,551.0,545.0,501.0,455.0
HOXA5,5.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0
HOXA6,2.0,2.0,5.0,0.0,0.0,2.0,3.0,4.0,2.0
BRAT1,849.0,856.0,746.0,1266.0,1133.0,1424.0,1528.0,1408.0,1330.0
IQCE,231.0,256.0,177.0,550.0,365.0,410.0,451.0,409.0,432.0
ANKRD7,0.0,0.0,4.0,16.0,6.0,9.0,6.0,20.0,17.0
VIPR2,9.0,20.0,3.0,19.0,17.0,90.0,116.0,105.0,96.0
TSPAN12,0.0,0.0,0.0,7.0,2.0,3.0,2.0,1.0,2.0
SSBP1,864.0,787.0,975.57,1280.0,1014.5,1183.5,1181.0,1099.0,1035.0
HOXA13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CPED1,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
EVX1,6.0,4.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0
HIBADH,146.0,168.0,192.0,458.0,430.0,518.0,494.0,438.0,417.0
TAX1BP1,2078.0,1971.0,1941.0,5663.0,4850.0,4334.0,4591.0,4301.0,3802.0
CPVL,11.0,13.0,21.0,7.0,0.0,0.0,1.0,1.0,2.0
CHN2,75.0,60.0,59.0,10.0,7.0,6.0,12.0,13.0,14.0
GRB10,136.0,103.0,140.0,697.0,651.0,746.0,782.0,673.0,665.0
ABHD11,137.0,131.0,125.0,106.0,87.0,116.0,151.0,129.0,141.0
COBL,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
FKBP14,88.0,113.0,92.0,335.0,303.0,206.0,283.0,206.0,218.0
PLEKHA8,278.33,311.21,316.46,814.81,701.81,731.59,846.25,795.15,772.01
STX1A,102.0,115.0,59.0,500.0,391.0,309.0,381.0,339.0,285.0
NOD1,526.0,467.0,508.0,654.0,495.0,729.0,658.0,693.0,633.0
GARS,859.0,851.0,1017.0,11970.0,10679.0,12986.0,13602.0,12306.0,11551.0
CRHR2,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
EPHB6,931.0,915.0,939.0,296.0,244.0,382.0,429.0,342.0,345.0
MINDY4,33.78,45.72,15.22,41.72,39.0,64.0,70.3,48.74,69.81
GHRHR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
NSUN5P2,442.57,474.31,664.52,528.25,421.5,658.54,658.72,756.81,656.71
CASP2,1352.0,1301.0,1197.0,5006.0,4405.0,4842.0,5022.0,4598.0,4269.0
CHCHD2,1547.0,1341.0,1392.0,4875.0,4255.99,4699.0,4693.0,4169.0,3970.0
CCL24,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
HSPB1,206.0,209.0,203.0,317.0,258.0,300.0,272.0,291.02,277.0
NPTX2,4.0,7.0,4.0,3.0,2.0,7.0,1.0,13.0,1.0
PDAP1,731.0,620.0,668.0,1777.0,1460.88,2120.82,2041.0,1880.0,1855.0
BUD31,703.0,736.0,551.0,1854.0,1522.0,1819.0,1851.0,1793.0,1636.0
PTCD1,250.72,210.85,214.73,342.21,232.28,320.29,381.7,312.86,289.28
CYP3A5,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0
ZKSCAN1,1700.0,1759.0,1765.0,4256.0,3638.0,3502.0,3597.0,3424.0,3060.0
EIF3B,2710.0,2724.0,2551.0,3893.0,3341.0,3889.0,3922.0,3686.0,3245.0
SNX8,73.0,108.0,104.0,417.0,292.0,430.0,507.0,410.0,453.0
NUDT1,96.0,82.0,62.0,511.0,400.0,654.0,636.0,575.0,561.0
PTPRZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF6,702.0,721.0,623.0,1657.0,1288.0,1882.0,1919.0,1650.0,1589.0
WASL,368.0,375.0,374.0,510.0,446.0,352.0,420.0,399.0,336.0
HYAL4,0.0,0.0,0.0,42.0,37.53,14.0,15.0,18.0,16.0
SPAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIMP2,90.0,71.0,87.0,626.0,467.0,726.0,744.0,686.0,706.0
TFR2,87.0,77.0,46.0,129.0,113.0,114.0,118.0,118.0,90.0
FSCN3,23.91,32.45,27.43,33.55,28.08,27.32,32.06,23.35,17.42
MOSPD3,116.0,114.0,92.0,171.0,151.0,174.0,174.0,187.0,167.0
PAX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE,76.0,88.0,37.0,122.0,94.0,106.0,119.0,106.0,101.0
FBXO24,9.0,8.0,14.0,31.0,41.0,51.0,45.0,54.0,40.0
PPP1R17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM28,890.0,831.0,851.0,1645.0,1391.0,1899.0,1974.0,1826.0,1788.0
USP42,857.0,1002.0,789.0,649.0,504.0,609.0,662.0,600.0,569.0
IMPDH1,881.0,754.0,551.0,907.0,818.0,872.0,982.0,879.0,817.0
AGFG2,690.0,663.0,464.0,1262.0,1030.0,912.0,866.0,834.0,740.0
LSM5,257.0,254.0,222.0,658.0,571.0,650.0,800.0,648.0,619.0
SERPINE1,0.0,1.0,5.0,1.0,4.0,2.0,6.0,11.0,2.0
AP1S1,110.0,93.0,80.0,394.0,319.0,366.0,344.0,304.0,329.0
MOGAT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
C1GALT1,1098.0,995.0,1006.0,910.0,815.0,707.0,821.0,729.0,673.0
PLOD3,471.0,464.0,300.0,736.0,701.0,593.0,615.0,542.0,550.0
RPA3,183.0,142.0,159.0,783.0,731.0,802.0,768.0,759.0,650.0
ZNHIT1,623.0,586.0,538.0,639.0,576.0,615.0,678.0,615.0,551.0
CLDN15,366.0,356.0,363.0,655.0,512.0,677.0,721.0,658.0,671.0
NOBOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCCI1,969.28,977.61,817.32,785.81,647.58,677.01,761.0,682.39,653.01
MYL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF14,915.0,872.0,1041.0,1408.0,1208.0,1501.0,1640.0,1446.0,1400.0
NRF1,612.0,607.0,526.0,687.0,641.0,679.0,671.0,588.0,538.0
TMEM106B,1238.0,1220.0,1234.0,1385.0,1218.0,1255.0,1427.0,1274.0,1135.0
EZH2,334.0,389.0,435.0,3162.0,2663.0,3797.0,3869.0,3595.0,3255.0
CEP41,132.0,134.0,263.0,438.0,398.0,750.0,770.0,757.0,631.0
ZNF862,1575.0,1470.0,1520.0,1344.0,1184.0,1237.0,1306.0,1231.0,1160.0
SFRP4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MEST,59.0,41.0,109.0,47.0,34.0,74.0,81.0,86.0,69.0
MEOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKMY2,183.0,155.0,161.0,283.0,225.0,240.0,307.0,277.0,277.0
ACTR3C,119.09,152.49,126.13,206.21,146.62,138.75,108.68,103.86,85.35
POU6F2,1.02,1.0,0.0,3.06,0.0,2.04,3.03,2.03,2.02
TSPAN13,10.0,9.0,17.0,31.0,27.0,22.0,30.0,37.0,21.0
RARRES2,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0
AC004837.1,0.0,0.0,0.0,0.0,0.11,2.54,0.0,2.7,0.0
AGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHR,2398.0,2395.4,1772.81,2492.0,2107.49,2209.0,2338.0,2175.0,1946.0
CHCHD3,403.13,391.0,407.0,1195.0,1023.54,1526.0,1487.0,1425.26,1308.0
GIMAP2,1095.0,997.0,1650.0,792.0,741.0,967.0,1012.0,908.0,856.0
TMEM176B,1.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0
GLI3,7.0,11.0,1.0,10.0,12.0,15.0,17.0,8.0,9.0
PSMA2,686.54,619.07,790.68,2362.83,2109.4,2108.53,2072.6,1994.25,1876.23
MRPL32,499.0,507.0,520.0,920.0,739.0,846.0,919.0,815.0,773.0
COA1,819.0,917.0,1111.0,1398.0,1132.0,1468.0,1522.0,1372.0,1342.0
BLVRA,146.0,149.0,133.0,454.0,366.0,420.0,388.0,378.0,421.0
URGCP,620.0,596.0,488.0,1097.44,919.0,1189.0,1223.0,1170.48,1044.0
TMEM248,1732.0,1690.0,1448.0,1698.0,1609.0,1660.0,1854.0,1613.0,1496.0
STAG3L4,173.92,197.96,170.0,223.0,195.69,260.0,307.14,279.55,241.41
RHEB,388.54,353.9,283.79,636.4,504.26,552.72,546.94,490.31,482.83
PRKAG2,664.0,612.0,688.0,676.0,549.0,452.0,516.0,454.0,418.0
AEBP1,318.0,330.0,469.0,702.0,611.0,565.0,624.0,482.0,533.0
POLD2,459.0,447.0,494.0,1643.0,1482.0,2209.0,2315.0,2121.0,1973.0
MYL7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
GCK,18.0,4.0,5.0,11.0,6.0,23.0,19.0,12.0,8.0
BCL7B,961.0,1063.0,981.0,1167.0,989.0,1193.0,1266.0,1069.0,1058.0
YKT6,1042.0,1024.0,856.0,1878.0,1523.0,1809.0,1784.0,1752.0,1605.0
TBL2,265.0,229.0,191.0,713.0,573.0,696.0,734.0,757.0,655.0
GALNTL5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CLIP2,132.0,146.0,78.0,204.0,173.0,179.0,158.0,148.0,167.0
EIF4H,4504.0,4441.3,4068.71,12886.77,11289.99,12794.43,12976.62,12298.54,11139.44
LIMK1,440.0,427.0,304.0,780.0,638.0,689.0,717.0,620.0,662.0
SPATA6L,47.0,41.0,32.0,23.0,18.0,24.0,10.0,9.0,11.0
SLC1A1,6.0,2.0,2.0,11.0,11.0,0.0,7.0,6.0,6.0
LHX2,2.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0
FKTN,256.0,248.0,319.0,716.0,641.0,777.0,853.0,828.0,762.0
FSD1L,63.0,64.0,11.0,101.0,91.0,75.0,77.0,65.0,78.0
CNTNAP3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIN1,711.0,692.0,597.0,1218.0,1035.0,1071.0,1093.0,1037.0,925.0
NMRK1,644.0,681.0,675.0,967.0,871.0,697.0,683.0,677.0,610.0
TMEM245,1516.0,1553.0,1523.0,2327.0,2033.0,2528.0,2679.0,2547.0,2286.0
PRUNE2,7.0,5.0,4.0,19.0,14.0,27.0,35.0,29.0,21.0
MEGF9,811.0,705.0,588.0,458.0,441.0,629.0,618.0,599.0,530.0
TRIM14,2031.0,2019.0,1889.0,1735.0,1545.0,1723.0,1740.0,1513.0,1507.0
CORO2A,630.0,605.0,428.0,959.0,774.0,744.0,797.0,723.0,594.0
TGFBR1,1289.0,1154.0,1035.0,1714.0,1467.0,1356.0,1398.0,1248.0,1191.0
SEC61B,321.0,327.0,234.0,745.0,599.0,540.0,589.0,532.0,525.0
C5,48.0,46.0,42.0,103.0,111.0,114.0,140.0,107.0,118.0
OGN,1.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0
ASPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECM2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
TLE4,1630.5,1646.64,1521.37,827.0,712.36,735.98,799.0,720.53,712.07
LHX6,0.0,0.0,1.0,2.0,1.0,1.0,10.0,7.0,6.0
PTGR1,0.0,0.0,0.0,21.0,29.0,46.0,50.0,35.0,28.0
SUSD1,327.0,307.0,199.0,279.0,232.0,193.0,205.0,185.0,182.0
AMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKNA,14187.0,14800.0,13271.0,12502.0,10558.0,13613.0,14743.0,13450.0,12373.0
TNFSF8,704.0,655.0,1524.0,1849.0,1647.0,2089.0,2143.0,1982.0,1988.0
DNM1,41.0,39.0,55.0,29.0,34.0,93.0,79.0,94.0,105.0
ENG,221.0,204.0,150.0,423.0,347.0,502.0,538.0,506.0,489.0
AK1,348.84,367.1,354.86,393.59,347.84,366.53,383.91,388.34,362.33
CDC37L1,258.0,265.0,369.0,263.0,249.0,268.0,237.0,303.0,245.0
RLN2,16.0,5.0,5.0,29.79,25.0,22.41,34.0,28.0,22.84
RLN1,6.0,10.0,11.0,14.21,22.0,12.59,13.0,4.0,15.16
PLGRKT,167.0,147.0,119.0,534.0,497.0,447.0,475.0,432.0,397.0
TBC1D13,701.0,682.0,642.0,626.0,581.0,696.0,766.0,676.0,645.0
RIC1,1027.0,1035.0,1295.0,1688.0,1495.0,1307.0,1506.0,1380.0,1310.0
KDM4C,2187.02,2404.11,2381.0,1873.0,1690.42,1810.0,1874.0,1755.54,1655.0
DOCK8,8911.0,9132.0,7688.0,13085.0,11331.0,12436.0,13310.0,12350.0,11141.0
KANK1,572.0,593.0,621.09,374.73,312.56,266.18,338.82,274.84,284.0
ELAVL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCS1,4.0,9.0,2.0,1186.0,948.0,700.0,703.0,696.0,644.0
TESK1,418.0,391.0,346.0,1076.0,872.0,857.0,950.0,850.0,757.0
KCNT1,16.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CA9,2.0,0.0,0.0,31.0,40.0,12.0,13.0,11.0,9.0
FUBP3,773.0,707.0,732.0,1091.0,902.0,1155.0,1261.0,1075.0,1036.0
TYRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB3,252.0,280.0,223.0,742.0,699.0,721.0,715.0,718.0,620.0
RGP1,1302.0,1360.0,1057.0,2339.0,2064.0,2264.0,2513.0,2312.0,2172.0
MPDZ,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LHX3,13.0,10.0,3.0,2.0,3.0,2.0,6.0,3.0,4.0
DDX58,563.0,531.0,638.0,491.0,411.0,464.0,450.0,413.0,344.0
EDF1,1263.0,1240.0,1183.0,1913.0,1593.0,1848.0,1989.0,1795.0,1565.0
PIP5K1B,9.0,4.0,9.0,75.0,84.0,67.0,75.0,58.0,62.0
GLIS3,46.0,57.0,75.0,16.0,27.0,27.0,13.0,21.0,19.0
BAG1,920.0,970.0,771.0,793.0,706.0,900.0,892.0,826.0,707.0
RAPGEF1,5442.0,5294.0,3149.0,9778.0,8509.0,9070.0,9540.0,8838.0,8075.0
NPDC1,380.03,347.63,669.85,438.97,387.9,524.45,499.99,543.46,499.82
APBA1,33.0,28.84,42.3,40.0,41.0,52.52,84.0,59.0,66.0
SETX,5331.0,5223.0,4987.0,7067.0,6213.0,6567.0,7198.0,6261.0,5917.0
SH3GL2,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
PTGDS,340.0,299.34,96.0,2.0,1.0,0.0,0.0,0.0,0.0
ABCA2,4482.0,4756.0,2047.0,1388.0,1237.0,1142.0,1175.0,1079.0,923.0
SHB,24.37,29.0,34.0,38.0,30.0,48.13,56.94,65.0,52.42
UBE2R2,1017.0,978.0,1013.0,3215.0,2715.0,3025.0,3108.0,2902.0,2904.0
ABHD17B,313.0,277.0,359.0,382.0,358.0,427.0,421.0,401.0,383.0
EXOSC3,287.94,261.0,276.0,605.44,470.8,609.75,656.72,619.6,596.64
ZFAND5,4081.03,3836.9,3411.75,2846.2,2460.27,2781.58,3027.21,2829.08,2574.66
DVL1,848.0,907.0,684.0,1331.0,973.0,1447.0,1494.0,1257.0,1314.0
PDLIM1,51.0,50.0,54.0,26.0,26.0,28.0,30.0,33.0,25.0
CCNJ,198.0,176.0,186.0,262.0,243.0,307.0,309.0,337.0,260.0
DNTT,11.0,5.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0
GATA3,2467.0,2284.0,1270.0,1854.0,1445.0,1377.0,1504.0,1334.0,1269.0
ATRNL1,2.0,1.0,1.0,6.0,10.0,6.0,14.0,4.0,3.0
HPS1,1257.0,1388.0,1108.0,1308.0,1045.0,1298.0,1328.0,1263.0,1183.0
PHYH,144.0,116.0,101.0,255.0,268.0,236.0,272.0,258.0,256.0
RASSF4,77.0,88.0,20.0,68.0,69.0,108.0,74.0,85.0,76.0
DNMBP,207.0,233.0,239.0,197.0,161.0,239.0,239.0,205.0,223.0
RAB11FIP2,620.0,628.0,744.0,708.0,639.0,627.0,716.0,648.0,604.0
CXCL12,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ERLIN1,185.0,150.0,158.0,642.0,606.0,662.0,769.0,669.0,673.0
EIF3A,5322.0,5010.0,4094.0,10917.0,9674.0,10546.0,10993.0,10389.0,9514.0
PKD2L1,0.0,1.0,0.0,5.0,2.0,8.0,6.0,5.0,2.0
CUBN,689.0,777.0,548.0,43.0,67.0,37.0,58.0,40.0,44.0
TRDMT1,418.0,439.0,486.0,168.0,159.0,155.0,197.0,128.0,173.0
DDX50,653.26,571.11,628.13,1830.36,1576.38,1890.0,1917.08,1840.83,1621.75
MAPK8,555.0,531.0,651.0,1131.0,976.0,750.0,762.0,693.0,672.0
SEC23IP,541.0,530.0,542.0,1326.0,1132.0,1255.0,1413.0,1299.0,1163.0
ATE1,651.0,628.0,560.0,929.0,710.0,913.0,940.0,1044.0,879.0
NSMCE4A,515.0,521.0,482.0,802.0,710.0,864.0,930.0,835.0,748.0
PLEKHA1,1407.0,1449.0,1149.0,643.0,531.0,376.0,448.0,380.0,400.0
PALD1,2.0,5.0,4.0,81.0,76.0,69.0,66.0,65.0,55.0
UNC5B,2.0,2.0,5.0,10.0,6.0,5.0,5.0,1.0,8.0
CDH23,494.0,406.0,1074.0,88.0,92.0,153.0,193.0,141.0,138.0
VSIR,2540.0,2599.0,2604.0,1882.0,1577.0,1764.0,1865.0,1775.0,1552.0
SPOCK2,24839.0,24826.0,19542.0,17576.0,15136.0,14638.0,15118.0,14050.0,12978.0
MICU1,336.0,308.0,300.0,880.0,713.0,853.0,879.0,792.0,755.0
PPP3CB,1064.0,989.0,890.0,1742.0,1405.0,1588.0,1677.0,1638.0,1354.0
CCSER2,3241.0,3176.0,2882.0,3479.0,3084.0,2840.0,2914.0,2811.0,2616.0
BMPR1A,284.0,292.22,182.0,533.0,514.0,342.14,381.83,366.28,322.0
MINPP1,114.0,124.0,59.0,385.0,336.0,326.0,315.0,271.0,240.0
ACTA2,55.0,38.0,48.0,873.0,737.0,1112.0,1100.0,1084.0,920.0
LIPA,584.0,540.0,581.0,608.0,572.0,649.0,645.0,576.0,568.0
TLX1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TWNK,162.0,140.0,203.0,477.0,422.0,567.0,515.0,512.0,461.0
LZTS2,491.0,452.0,579.0,450.0,372.0,479.0,514.0,476.0,490.0
SFXN3,967.0,1041.0,733.0,764.0,725.0,800.0,804.0,728.0,727.0
KAZALD1,1.0,0.0,0.0,8.0,12.0,11.0,9.0,4.0,15.0
FBXW4,940.0,1099.0,937.0,1214.0,1082.0,1262.0,1280.0,1258.0,1180.0
FGF8,1.0,0.0,0.0,5.0,2.0,0.0,5.0,3.0,0.0
NPM3,107.0,91.0,174.0,932.0,750.0,1099.0,1149.0,952.0,865.0
TNKS2,2672.0,2616.0,2180.0,3979.0,3526.0,4004.0,4259.0,4015.0,3497.0
PITX3,0.0,0.0,0.0,5.0,2.0,2.0,4.0,5.0,5.0
GBF1,2028.0,2142.0,1863.0,3667.0,3049.0,3529.0,3858.0,3471.0,3191.0
ARHGAP21,607.0,536.0,522.0,984.59,851.0,776.0,895.53,864.77,740.0
CPEB3,218.0,207.0,156.0,171.0,186.0,135.0,140.0,128.0,125.0
FBXL15,215.0,229.0,201.0,307.0,234.0,364.0,310.0,346.0,244.0
